sale_item_id,sale_id,product_id,quantity,unit_price,discount_amount
20386,5118,56,2,2.86,0.0
20387,5118,93,1,9.58,0.0
20388,5118,95,2,10.89,0.0
20389,5119,32,3,5.99,0.0
20390,5119,1,3,11.87,0.0
20391,5119,35,2,3.73,0.0
20392,5119,38,3,12.67,0.0
20393,5119,77,2,24.59,0.0
20394,5119,153,3,7.5,0.0
20395,5120,44,1,24.69,0.0
20396,5120,143,3,22.76,0.0
20397,5120,47,1,9.27,0.0
20398,5120,23,1,14.2,0.0
20399,5120,94,3,14.83,0.0
20400,5121,39,3,14.97,0.0
20401,5121,14,1,12.02,0.0
20402,5121,245,3,17.11,0.0
20403,5121,185,2,23.4,0.0
20404,5121,28,3,16.85,0.0
20405,5122,1,2,11.87,0.0
20406,5122,46,2,24.33,2.43
20407,5122,17,3,22.02,0.0
20408,5122,20,1,19.92,0.0
20409,5122,23,1,14.2,1.42
20410,5122,26,3,10.08,0.0
20411,5123,32,2,5.99,0.0
20412,5123,36,3,23.88,0.0
20413,5123,39,1,14.97,0.0
20414,5123,9,2,12.58,0.0
20415,5123,18,2,19.15,0.0
20416,5123,27,3,24.04,0.0
20417,5124,7,1,5.95,0.0
20418,5124,9,3,12.58,0.0
20419,5124,212,3,7.47,0.0
20420,5124,181,2,4.11,0.0
20421,5124,23,2,14.2,0.0
20422,5125,202,2,12.79,0.0
20423,5125,23,1,14.2,0.0
20424,5126,136,1,22.16,0.0
20425,5126,8,1,23.8,0.0
20426,5127,34,2,19.46,0.0
20427,5127,132,3,14.41,0.0
20428,5127,6,1,24.22,0.0
20429,5127,206,2,6.96,0.0
20430,5127,215,2,16.7,0.0
20431,5128,35,4,3.73,0.0
20432,5128,92,4,9.7,0.0
20433,5128,70,4,6.33,0.0
20434,5129,16,2,3.81,0.0
20435,5129,18,3,19.15,0.0
20436,5129,87,1,10.91,0.0
20437,5129,219,2,13.5,0.0
20438,5129,190,3,3.88,0.0
20439,5130,10,1,17.86,0.0
20440,5130,101,3,3.87,0.0
20441,5130,23,4,14.2,0.0
20442,5131,96,1,7.8,0.0
20443,5131,35,2,3.73,0.0
20444,5131,4,1,8.66,0.0
20445,5131,18,1,19.15,0.0
20446,5131,23,1,14.2,0.0
20447,5131,221,1,16.53,0.0
20448,5132,80,3,2.9,0.0
20449,5132,169,1,3.2,0.0
20450,5132,42,2,22.29,0.0
20451,5132,208,2,23.63,0.0
20452,5133,32,1,5.99,0.0
20453,5133,37,2,16.44,0.0
20454,5133,13,3,4.43,0.0
20455,5133,206,1,6.96,0.0
20456,5133,29,3,5.4,0.0
20457,5134,225,2,2.04,0.0
20458,5134,36,2,23.88,0.0
20459,5134,38,1,12.67,0.0
20460,5134,177,1,5.69,0.0
20461,5134,31,2,7.89,0.0
20462,5135,112,1,9.55,0.0
20463,5135,18,1,19.15,0.0
20464,5135,13,1,4.43,0.0
20465,5136,227,3,15.13,0.0
20466,5136,68,2,22.91,0.0
20467,5136,7,3,5.95,0.0
20468,5136,77,1,24.59,0.0
20469,5136,24,3,6.46,0.65
20470,5137,49,2,12.79,0.0
20471,5137,28,1,16.85,0.0
20472,5137,39,1,14.97,0.0
20473,5138,154,2,24.21,0.0
20474,5138,110,1,14.86,1.49
20475,5138,38,1,12.67,0.0
20476,5138,7,3,5.95,0.0
20477,5139,241,2,19.19,0.0
20478,5139,44,2,24.69,0.0
20479,5139,21,2,3.76,0.0
20480,5140,143,2,22.76,0.0
20481,5140,11,1,10.32,0.0
20482,5140,7,1,5.95,0.0
20483,5141,36,1,23.88,0.0
20484,5141,7,3,5.95,0.0
20485,5141,8,3,23.8,0.0
20486,5141,9,3,12.58,0.0
20487,5141,71,2,15.92,0.0
20488,5141,26,2,10.08,0.0
20489,5142,8,1,23.8,2.38
20490,5142,113,3,4.94,0.0
20491,5142,49,1,12.79,0.0
20492,5142,216,1,16.32,0.0
20493,5143,192,1,9.33,0.0
20494,5143,4,2,8.66,0.0
20495,5143,75,3,20.65,0.0
20496,5143,12,3,12.04,0.0
20497,5143,19,4,7.1,0.0
20498,5144,3,3,16.72,1.67
20499,5144,20,4,19.92,0.0
20500,5145,6,2,24.22,0.0
20501,5145,139,2,5.55,0.0
20502,5145,171,3,10.54,0.0
20503,5145,21,3,3.76,0.0
20504,5145,25,1,19.85,0.0
20505,5145,26,3,10.08,0.0
20506,5146,35,1,3.73,0.0
20507,5146,4,2,8.66,0.0
20508,5146,39,1,14.97,1.5
20509,5146,40,1,15.33,0.0
20510,5146,13,2,4.43,0.0
20511,5146,25,2,19.85,0.0
20512,5147,37,1,16.44,0.0
20513,5147,9,1,12.58,0.0
20514,5147,10,3,17.86,0.0
20515,5147,17,1,22.02,0.0
20516,5147,20,2,19.92,0.0
20517,5148,194,3,18.44,0.0
20518,5148,10,2,17.86,0.0
20519,5148,14,1,12.02,0.0
20520,5148,122,2,9.1,0.0
20521,5148,93,2,9.58,0.0
20522,5149,40,3,15.33,1.53
20523,5149,10,2,17.86,0.0
20524,5149,32,2,5.99,0.0
20525,5149,21,1,3.76,0.0
20526,5150,79,2,16.86,0.0
20527,5150,16,2,3.81,0.0
20528,5150,181,1,4.11,0.0
20529,5150,23,3,14.2,0.0
20530,5150,249,3,5.07,0.0
20531,5150,29,1,5.4,0.0
20532,5151,40,4,15.33,0.0
20533,5151,36,1,23.88,0.0
20534,5152,24,2,6.46,0.0
20535,5152,4,4,8.66,0.0
20536,5153,1,2,11.87,0.0
20537,5153,95,1,10.89,1.09
20538,5154,24,3,6.46,0.0
20539,5154,197,2,2.88,0.0
20540,5154,46,3,24.33,2.43
20541,5155,5,2,11.32,0.0
20542,5155,31,2,7.89,0.0
20543,5156,48,3,12.11,0.0
20544,5156,116,3,24.93,0.0
20545,5156,4,3,8.66,0.0
20546,5157,32,1,5.99,0.0
20547,5157,65,1,23.95,0.0
20548,5157,8,3,23.8,0.0
20549,5157,52,2,15.6,0.0
20550,5157,22,1,16.56,1.66
20551,5157,29,2,5.4,0.0
20552,5158,11,3,10.32,0.0
20553,5158,142,1,16.37,0.0
20554,5159,96,1,7.8,0.0
20555,5159,2,2,11.3,0.0
20556,5159,38,3,12.67,0.0
20557,5159,11,2,10.32,0.0
20558,5159,17,3,22.02,0.0
20559,5160,24,3,6.46,0.0
20560,5160,235,1,13.68,0.0
20561,5161,16,3,3.81,0.38
20562,5161,32,2,5.99,0.0
20563,5161,6,1,24.22,0.0
20564,5162,193,3,4.28,0.0
20565,5162,197,3,2.88,0.0
20566,5162,11,2,10.32,0.0
20567,5162,141,1,17.94,0.0
20568,5162,22,3,16.56,0.0
20569,5163,33,1,5.52,0.0
20570,5163,26,3,10.08,0.0
20571,5163,211,1,19.85,0.0
20572,5163,35,3,3.73,0.0
20573,5164,33,3,5.52,0.0
20574,5164,225,3,2.04,0.0
20575,5164,37,1,16.44,0.0
20576,5164,167,1,15.91,0.0
20577,5164,40,3,15.33,0.0
20578,5165,24,1,6.46,0.0
20579,5165,65,1,23.95,0.0
20580,5165,18,2,19.15,0.0
20581,5165,81,2,18.28,0.0
20582,5166,160,2,12.13,0.0
20583,5166,39,3,14.97,0.0
20584,5166,15,3,11.21,0.0
20585,5166,25,1,19.85,0.0
20586,5166,31,3,7.89,0.0
20587,5167,152,4,7.38,0.0
20588,5167,57,1,10.48,0.0
20589,5167,6,4,24.22,2.42
20590,5168,14,1,12.02,0.0
20591,5168,39,3,14.97,1.5
20592,5169,67,1,2.94,0.0
20593,5169,40,1,15.33,1.53
20594,5169,8,1,23.8,0.0
20595,5169,80,1,2.9,0.0
20596,5169,212,2,7.47,0.0
20597,5169,214,3,7.48,0.75
20598,5170,162,3,19.9,0.0
20599,5170,35,3,3.73,0.0
20600,5170,39,1,14.97,0.0
20601,5171,112,2,9.55,0.0
20602,5171,31,3,7.89,0.0
20603,5172,22,3,16.56,0.0
20604,5172,14,3,12.02,0.0
20605,5173,26,2,10.08,0.0
20606,5173,28,2,16.85,1.69
20607,5173,29,3,5.4,0.0
20608,5174,203,1,16.15,1.61
20609,5174,23,1,14.2,0.0
20610,5175,35,3,3.73,0.0
20611,5175,13,3,4.43,0.0
20612,5175,45,2,9.43,0.94
20613,5175,18,2,19.15,0.0
20614,5175,23,3,14.2,0.0
20615,5176,24,3,6.46,0.0
20616,5176,17,3,22.02,0.0
20617,5176,96,2,7.8,0.0
20618,5176,200,3,21.12,0.0
20619,5177,40,3,15.33,0.0
20620,5177,171,3,10.54,0.0
20621,5177,23,1,14.2,0.0
20622,5178,6,3,24.22,2.42
20623,5178,232,3,23.93,0.0
20624,5178,235,3,13.68,0.0
20625,5178,149,1,16.04,0.0
20626,5178,30,3,4.36,0.0
20627,5179,194,1,18.44,1.84
20628,5179,36,2,23.88,0.0
20629,5179,6,2,24.22,0.0
20630,5179,240,2,10.59,0.0
20631,5179,21,3,3.76,0.0
20632,5180,16,1,3.81,0.0
20633,5180,163,1,13.57,0.0
20634,5181,183,2,20.78,0.0
20635,5181,92,3,9.7,0.0
20636,5181,23,3,14.2,0.0
20637,5182,40,2,15.33,0.0
20638,5182,13,1,4.43,0.0
20639,5182,184,2,22.35,0.0
20640,5183,35,1,3.73,0.0
20641,5183,236,3,2.47,0.0
20642,5183,13,2,4.43,0.0
20643,5183,16,3,3.81,0.0
20644,5183,152,3,7.38,0.0
20645,5183,30,2,4.36,0.44
20646,5184,33,2,5.52,0.55
20647,5184,20,2,19.92,0.0
20648,5185,88,3,19.81,0.0
20649,5185,229,3,17.37,0.0
20650,5185,37,1,16.44,0.0
20651,5185,30,2,4.36,0.0
20652,5186,10,1,17.86,0.0
20653,5186,3,3,16.72,0.0
20654,5186,34,1,19.46,0.0
20655,5187,27,3,24.04,0.0
20656,5187,5,2,11.32,0.0
20657,5187,15,3,11.21,0.0
20658,5188,32,2,5.99,0.6
20659,5188,34,1,19.46,0.0
20660,5188,43,3,16.79,1.68
20661,5188,70,3,6.33,0.0
20662,5189,8,1,23.8,0.0
20663,5189,18,1,19.15,0.0
20664,5189,231,1,10.29,0.0
20665,5190,8,2,23.8,0.0
20666,5190,40,2,15.33,0.0
20667,5190,18,2,19.15,0.0
20668,5190,22,1,16.56,0.0
20669,5190,153,1,7.5,0.0
20670,5190,188,2,10.6,0.0
20671,5191,33,4,5.52,0.0
20672,5191,68,2,22.91,0.0
20673,5191,36,4,23.88,0.0
20674,5191,40,2,15.33,0.0
20675,5191,245,1,17.11,0.0
20676,5191,218,4,21.24,0.0
20677,5192,24,2,6.46,0.0
20678,5192,17,1,22.02,2.2
20679,5193,26,3,10.08,0.0
20680,5193,35,2,3.73,0.0
20681,5193,87,3,10.91,0.0
20682,5193,23,3,14.2,0.0
20683,5194,14,1,12.02,0.0
20684,5194,119,1,17.42,1.74
20685,5195,35,1,3.73,0.0
20686,5195,4,2,8.66,0.0
20687,5195,9,1,12.58,0.0
20688,5195,211,2,19.85,1.99
20689,5195,20,2,19.92,0.0
20690,5196,217,3,3.44,0.0
20691,5196,250,3,10.1,0.0
20692,5196,7,1,5.95,0.0
20693,5197,3,3,16.72,1.67
20694,5197,40,3,15.33,0.0
20695,5197,208,2,23.63,0.0
20696,5197,17,1,22.02,0.0
20697,5197,21,2,3.76,0.38
20698,5198,3,1,16.72,1.67
20699,5198,23,1,14.2,0.0
20700,5199,77,3,24.59,0.0
20701,5199,7,3,5.95,0.0
20702,5200,145,1,3.0,0.0
20703,5200,37,2,16.44,0.0
20704,5200,14,1,12.02,0.0
20705,5200,33,3,5.52,0.0
20706,5201,33,1,5.52,0.0
20707,5201,122,1,9.1,0.0
20708,5201,238,3,3.0,0.0
20709,5201,7,2,5.95,0.0
20710,5202,145,1,3.0,0.0
20711,5202,12,2,12.04,0.0
20712,5202,14,1,12.02,0.0
20713,5203,140,2,6.16,0.0
20714,5203,245,3,17.11,0.0
20715,5203,21,1,3.76,0.0
20716,5203,22,3,16.56,0.0
20717,5203,30,2,4.36,0.0
20718,5204,13,1,4.43,0.0
20719,5204,22,2,16.56,0.0
20720,5205,33,1,5.52,0.0
20721,5205,3,3,16.72,1.67
20722,5205,145,2,3.0,0.0
20723,5205,241,3,19.19,0.0
20724,5205,24,2,6.46,0.0
20725,5206,129,1,8.8,0.0
20726,5206,1,1,11.87,0.0
20727,5206,137,2,16.21,0.0
20728,5206,79,1,16.86,0.0
20729,5206,177,2,5.69,0.0
20730,5207,33,2,5.52,0.0
20731,5207,101,3,3.87,0.0
20732,5207,11,1,10.32,0.0
20733,5207,82,3,24.79,0.0
20734,5207,242,3,10.21,1.02
20735,5208,196,4,5.36,0.0
20736,5208,230,4,14.04,0.0
20737,5208,12,1,12.04,0.0
20738,5208,20,3,19.92,0.0
20739,5208,29,3,5.4,0.0
20740,5209,224,2,8.7,0.0
20741,5209,81,3,18.28,0.0
20742,5209,11,3,10.32,0.0
20743,5209,14,3,12.02,1.2
20744,5210,24,3,6.46,0.0
20745,5210,9,1,12.58,0.0
20746,5211,2,2,11.3,0.0
20747,5211,133,3,18.99,0.0
20748,5211,6,3,24.22,0.0
20749,5211,23,1,14.2,0.0
20750,5212,153,1,7.5,0.0
20751,5212,34,2,19.46,0.0
20752,5212,12,1,12.04,0.0
20753,5212,22,2,16.56,1.66
20754,5212,24,2,6.46,0.0
20755,5212,25,3,19.85,0.0
20756,5213,233,3,14.51,0.0
20757,5213,3,2,16.72,0.0
20758,5214,25,1,19.85,0.0
20759,5214,119,2,17.42,0.0
20760,5214,110,3,14.86,0.0
20761,5214,127,3,25.0,0.0
20762,5215,242,1,10.21,0.0
20763,5215,10,2,17.86,0.0
20764,5215,12,2,12.04,0.0
20765,5216,40,2,15.33,0.0
20766,5216,25,3,19.85,0.0
20767,5216,4,2,8.66,0.0
20768,5216,189,1,10.88,0.0
20769,5217,19,3,7.1,0.0
20770,5217,187,1,11.12,0.0
20771,5217,37,1,16.44,0.0
20772,5218,35,2,3.73,0.37
20773,5218,232,1,23.93,0.0
20774,5218,233,3,14.51,0.0
20775,5218,8,1,23.8,0.0
20776,5218,84,2,16.03,0.0
20777,5218,23,3,14.2,0.0
20778,5219,17,1,22.02,0.0
20779,5219,100,2,5.46,0.0
20780,5219,6,3,24.22,0.0
20781,5220,3,2,16.72,0.0
20782,5220,36,1,23.88,0.0
20783,5220,40,3,15.33,0.0
20784,5220,17,3,22.02,2.2
20785,5220,117,1,22.99,0.0
20786,5221,3,3,16.72,0.0
20787,5221,13,3,4.43,0.44
20788,5221,80,2,2.9,0.0
20789,5221,209,1,16.0,0.0
20790,5221,30,1,4.36,0.0
20791,5222,35,3,3.73,0.0
20792,5222,4,2,8.66,0.0
20793,5222,37,2,16.44,0.0
20794,5222,7,1,5.95,0.0
20795,5223,33,1,5.52,0.0
20796,5223,3,2,16.72,0.0
20797,5223,131,1,13.68,0.0
20798,5223,12,3,12.04,0.0
20799,5223,30,2,4.36,0.0
20800,5224,145,2,3.0,0.0
20801,5224,20,3,19.92,0.0
20802,5224,1,3,11.87,0.0
20803,5225,3,1,16.72,0.0
20804,5225,40,2,15.33,0.0
20805,5225,208,3,23.63,0.0
20806,5225,177,3,5.69,0.0
20807,5225,17,1,22.02,0.0
20808,5226,2,1,11.3,1.13
20809,5226,37,2,16.44,0.0
20810,5226,6,2,24.22,0.0
20811,5226,40,1,15.33,0.0
20812,5226,19,3,7.1,0.0
20813,5226,21,2,3.76,0.0
20814,5227,11,1,10.32,0.0
20815,5227,6,1,24.22,0.0
20816,5228,136,3,22.16,0.0
20817,5228,24,1,6.46,0.0
20818,5228,228,2,6.31,0.0
20819,5229,66,1,19.0,0.0
20820,5229,163,3,13.57,0.0
20821,5229,6,2,24.22,0.0
20822,5229,8,1,23.8,0.0
20823,5229,80,3,2.9,0.0
20824,5230,3,2,16.72,0.0
20825,5230,35,1,3.73,0.0
20826,5230,102,2,17.26,1.73
20827,5230,38,2,12.67,0.0
20828,5230,41,3,17.67,0.0
20829,5230,30,3,4.36,0.0
20830,5231,16,2,3.81,0.0
20831,5231,2,1,11.3,0.0
20832,5231,12,3,12.04,0.0
20833,5232,81,1,18.28,0.0
20834,5232,201,3,19.45,0.0
20835,5232,27,3,24.04,0.0
20836,5232,12,2,12.04,0.0
20837,5233,1,2,11.87,0.0
20838,5233,68,1,22.91,0.0
20839,5233,197,3,2.88,0.0
20840,5233,149,3,16.04,0.0
20841,5233,23,3,14.2,0.0
20842,5234,194,3,18.44,1.84
20843,5234,68,2,22.91,0.0
20844,5234,210,3,11.73,0.0
20845,5234,186,3,11.54,0.0
20846,5234,28,2,16.85,0.0
20847,5234,93,1,9.58,0.0
20848,5235,1,1,11.87,0.0
20849,5235,134,3,14.11,0.0
20850,5235,6,3,24.22,0.0
20851,5235,137,1,16.21,1.62
20852,5235,126,2,6.42,0.0
20853,5236,11,2,10.32,0.0
20854,5236,209,3,16.0,0.0
20855,5236,20,3,19.92,0.0
20856,5236,23,1,14.2,0.0
20857,5236,26,3,10.08,0.0
20858,5237,38,1,12.67,0.0
20859,5237,15,1,11.21,0.0
20860,5237,112,3,9.55,0.0
20861,5237,25,3,19.85,0.0
20862,5237,26,3,10.08,0.0
20863,5238,19,2,7.1,0.0
20864,5238,37,3,16.44,0.0
20865,5239,24,2,6.46,0.0
20866,5239,34,3,19.46,1.95
20867,5239,19,2,7.1,0.0
20868,5239,58,2,8.6,0.0
20869,5240,9,2,12.58,0.0
20870,5240,92,2,9.7,0.0
20871,5240,38,1,12.67,0.0
20872,5240,30,3,4.36,0.0
20873,5241,32,1,5.99,0.0
20874,5241,201,3,19.45,1.95
20875,5241,238,2,3.0,0.0
20876,5241,207,2,5.44,0.54
20877,5241,185,1,23.4,0.0
20878,5242,33,3,5.52,0.55
20879,5242,126,1,6.42,0.0
20880,5243,226,2,10.11,0.0
20881,5243,27,2,24.04,0.0
20882,5243,38,2,12.67,0.0
20883,5244,40,2,15.33,0.0
20884,5244,74,2,12.36,0.0
20885,5244,4,1,8.66,0.87
20886,5244,21,3,3.76,0.38
20887,5245,33,2,5.52,0.0
20888,5245,37,1,16.44,0.0
20889,5245,179,1,13.81,0.0
20890,5245,182,3,22.94,0.0
20891,5245,23,3,14.2,0.0
20892,5246,35,2,3.73,0.0
20893,5246,132,2,14.41,0.0
20894,5246,17,1,22.02,0.0
20895,5246,244,1,7.55,0.0
20896,5246,24,1,6.46,0.65
20897,5246,28,1,16.85,1.69
20898,5247,16,3,3.81,0.38
20899,5247,1,1,11.87,0.0
20900,5247,4,2,8.66,0.0
20901,5248,65,1,23.95,0.0
20902,5248,178,1,12.33,0.0
20903,5248,4,1,8.66,0.0
20904,5249,242,3,10.21,1.02
20905,5249,59,3,16.83,0.0
20906,5249,28,1,16.85,0.0
20907,5250,80,3,2.9,0.0
20908,5250,162,2,19.9,0.0
20909,5250,91,3,16.51,0.0
20910,5250,13,2,4.43,0.0
20911,5251,34,1,19.46,1.95
20912,5251,35,2,3.73,0.0
20913,5251,36,2,23.88,0.0
20914,5251,6,3,24.22,0.0
20915,5251,19,3,7.1,0.0
20916,5251,183,2,20.78,0.0
20917,5252,105,1,17.09,0.0
20918,5252,12,3,12.04,0.0
20919,5252,15,2,11.21,0.0
20920,5252,21,1,3.76,0.0
20921,5252,95,2,10.89,0.0
20922,5253,43,1,16.79,0.0
20923,5253,124,3,9.86,0.0
20924,5253,13,2,4.43,0.0
20925,5253,31,2,7.89,0.0
20926,5254,152,3,7.38,0.0
20927,5254,227,3,15.13,1.51
20928,5255,32,2,5.99,0.0
20929,5255,3,3,16.72,0.0
20930,5256,49,2,12.79,0.0
20931,5256,3,1,16.72,0.0
20932,5257,17,2,22.02,0.0
20933,5257,26,1,10.08,0.0
20934,5257,132,3,14.41,0.0
20935,5258,48,2,12.11,0.0
20936,5258,18,1,19.15,0.0
20937,5258,13,3,4.43,0.0
20938,5258,39,1,14.97,1.5
20939,5259,128,1,5.56,0.0
20940,5259,1,2,11.87,0.0
20941,5259,6,2,24.22,0.0
20942,5259,8,1,23.8,0.0
20943,5259,72,2,13.53,0.0
20944,5259,157,1,6.46,0.0
20945,5260,19,2,7.1,0.0
20946,5260,44,3,24.69,0.0
20947,5260,143,3,22.76,0.0
20948,5261,35,3,3.73,0.0
20949,5261,196,2,5.36,0.0
20950,5261,4,3,8.66,0.0
20951,5261,71,3,15.92,0.0
20952,5261,11,1,10.32,0.0
20953,5261,18,3,19.15,0.0
20954,5262,107,2,4.97,0.0
20955,5262,37,2,16.44,0.0
20956,5262,30,3,4.36,0.0
20957,5262,239,3,10.9,0.0
20958,5263,1,1,11.87,0.0
20959,5263,38,1,12.67,0.0
20960,5263,202,1,12.79,0.0
20961,5263,23,1,14.2,1.42
20962,5263,90,2,3.2,0.0
20963,5263,29,1,5.4,0.0
20964,5264,224,3,8.7,0.87
20965,5264,36,2,23.88,0.0
20966,5264,9,3,12.58,0.0
20967,5264,203,1,16.15,0.0
20968,5264,62,2,15.66,0.0
20969,5264,30,3,4.36,0.0
20970,5265,6,2,24.22,0.0
20971,5265,9,1,12.58,0.0
20972,5265,10,2,17.86,0.0
20973,5265,54,1,3.71,0.0
20974,5265,28,1,16.85,0.0
20975,5266,80,3,2.9,0.0
20976,5266,79,2,16.86,0.0
20977,5266,38,2,12.67,0.0
20978,5266,39,1,14.97,1.5
20979,5267,112,2,9.55,0.0
20980,5267,11,2,10.32,0.0
20981,5267,52,3,15.6,0.0
20982,5267,4,3,8.66,0.0
20983,5268,7,3,5.95,0.0
20984,5268,11,1,10.32,0.0
20985,5268,19,1,7.1,0.0
20986,5268,22,1,16.56,0.0
20987,5268,94,1,14.83,0.0
20988,5269,27,2,24.04,0.0
20989,5269,36,1,23.88,0.0
20990,5269,4,3,8.66,0.0
20991,5270,16,1,3.81,0.0
20992,5270,1,2,11.87,0.0
20993,5270,198,2,23.1,0.0
20994,5270,38,2,12.67,0.0
20995,5271,185,1,23.4,0.0
20996,5271,2,1,11.3,0.0
20997,5271,91,1,16.51,0.0
20998,5271,38,2,12.67,0.0
20999,5272,23,1,14.2,0.0
21000,5272,38,1,12.67,1.27
21001,5272,63,3,10.84,0.0
21002,5273,169,3,3.2,0.0
21003,5273,9,3,12.58,0.0
21004,5273,3,1,16.72,0.0
21005,5273,223,1,18.53,1.85
21006,5274,30,1,4.36,0.0
21007,5274,14,1,12.02,0.0
21008,5275,3,1,16.72,0.0
21009,5275,40,1,15.33,0.0
21010,5275,140,1,6.16,0.0
21011,5275,236,1,2.47,0.0
21012,5275,30,2,4.36,0.0
21013,5275,127,4,25.0,0.0
21014,5276,153,2,7.5,0.0
21015,5276,166,1,6.59,0.0
21016,5276,13,3,4.43,0.0
21017,5276,115,1,23.78,0.0
21018,5276,213,2,4.8,0.0
21019,5276,25,3,19.85,0.0
21020,5277,12,4,12.04,0.0
21021,5277,117,4,22.99,0.0
21022,5277,21,3,3.76,0.0
21023,5277,25,4,19.85,0.0
21024,5277,26,3,10.08,0.0
21025,5277,29,1,5.4,0.0
21026,5278,32,2,5.99,0.0
21027,5278,16,1,3.81,0.0
21028,5278,241,2,19.19,0.0
21029,5278,20,2,19.92,0.0
21030,5278,183,3,20.78,0.0
21031,5278,188,1,10.6,0.0
21032,5279,23,1,14.2,0.0
21033,5279,26,3,10.08,0.0
21034,5279,219,3,13.5,0.0
21035,5279,28,3,16.85,0.0
21036,5279,29,1,5.4,0.0
21037,5280,10,3,17.86,0.0
21038,5280,31,3,7.89,0.0
21039,5281,33,3,5.52,0.0
21040,5281,4,2,8.66,0.0
21041,5281,16,1,3.81,0.0
21042,5281,84,1,16.03,0.0
21043,5281,151,1,20.03,0.0
21044,5281,28,1,16.85,0.0
21045,5282,32,4,5.99,0.0
21046,5282,38,4,12.67,0.0
21047,5282,34,4,19.46,0.0
21048,5282,166,3,6.59,0.0
21049,5283,35,3,3.73,0.0
21050,5283,10,2,17.86,0.0
21051,5283,205,3,2.44,0.0
21052,5283,239,3,10.9,0.0
21053,5283,22,2,16.56,1.66
21054,5283,183,3,20.78,0.0
21055,5284,224,3,8.7,0.0
21056,5284,11,1,10.32,1.03
21057,5284,14,1,12.02,0.0
21058,5284,16,1,3.81,0.0
21059,5284,19,2,7.1,0.71
21060,5284,95,1,10.89,0.0
21061,5285,35,1,3.73,0.0
21062,5285,236,2,2.47,0.25
21063,5286,39,3,14.97,0.0
21064,5286,8,4,23.8,0.0
21065,5286,15,3,11.21,0.0
21066,5286,19,3,7.1,0.0
21067,5286,85,1,10.37,1.04
21068,5287,17,1,22.02,0.0
21069,5287,2,3,11.3,1.13
21070,5287,116,1,24.93,2.49
21071,5287,117,1,22.99,0.0
21072,5288,13,3,4.43,0.0
21073,5288,25,2,19.85,0.0
21074,5288,248,3,19.4,1.94
21075,5288,24,3,6.46,0.0
21076,5288,30,3,4.36,0.0
21077,5288,31,3,7.89,0.0
21078,5289,39,2,14.97,0.0
21079,5289,37,2,16.44,0.0
21080,5289,191,2,7.16,0.0
21081,5290,239,1,10.9,0.0
21082,5290,35,1,3.73,0.0
21083,5290,13,2,4.43,0.0
21084,5290,23,2,14.2,0.0
21085,5291,4,2,8.66,0.0
21086,5291,79,3,16.86,0.0
21087,5292,33,2,5.52,0.0
21088,5292,13,3,4.43,0.0
21089,5293,248,1,19.4,0.0
21090,5293,1,3,11.87,0.0
21091,5293,212,1,7.47,0.0
21092,5293,110,3,14.86,0.0
21093,5294,24,1,6.46,0.0
21094,5294,1,1,11.87,0.0
21095,5295,40,1,15.33,1.53
21096,5295,2,1,11.3,0.0
21097,5296,2,1,11.3,0.0
21098,5296,5,3,11.32,0.0
21099,5296,40,2,15.33,0.0
21100,5296,241,3,19.19,0.0
21101,5296,31,2,7.89,0.0
21102,5297,24,3,6.46,0.0
21103,5297,36,1,23.88,0.0
21104,5297,22,1,16.56,0.0
21105,5298,112,2,9.55,0.0
21106,5298,28,1,16.85,0.0
21107,5298,119,3,17.42,0.0
21108,5299,34,1,19.46,0.0
21109,5299,12,2,12.04,1.2
21110,5299,14,2,12.02,0.0
21111,5300,194,2,18.44,0.0
21112,5300,8,4,23.8,0.0
21113,5300,12,1,12.04,0.0
21114,5300,15,3,11.21,0.0
21115,5300,145,4,3.0,0.0
21116,5300,95,1,10.89,0.0
21117,5301,64,3,15.35,0.0
21118,5301,196,2,5.36,0.0
21119,5301,6,3,24.22,0.0
21120,5301,136,2,22.16,0.0
21121,5301,63,1,10.84,0.0
21122,5302,34,3,19.46,0.0
21123,5302,3,2,16.72,0.0
21124,5302,5,3,11.32,0.0
21125,5302,240,2,10.59,0.0
21126,5302,17,2,22.02,2.2
21127,5302,24,3,6.46,0.0
21128,5303,201,1,19.45,0.0
21129,5303,204,1,22.83,0.0
21130,5303,13,1,4.43,0.0
21131,5304,227,3,15.13,0.0
21132,5304,13,1,4.43,0.0
21133,5304,19,3,7.1,0.0
21134,5304,20,1,19.92,0.0
21135,5304,28,2,16.85,0.0
21136,5305,25,3,19.85,0.0
21137,5305,12,3,12.04,0.0
21138,5305,23,3,14.2,0.0
21139,5306,40,3,15.33,0.0
21140,5306,100,3,5.46,0.55
21141,5306,163,1,13.57,0.0
21142,5306,12,1,12.04,0.0
21143,5307,113,1,4.94,0.49
21144,5307,35,2,3.73,0.0
21145,5307,23,1,14.2,1.42
21146,5308,10,2,17.86,0.0
21147,5308,108,1,18.3,0.0
21148,5309,27,1,24.04,0.0
21149,5309,1,3,11.87,0.0
21150,5309,3,3,16.72,0.0
21151,5310,32,1,5.99,0.0
21152,5310,1,2,11.87,0.0
21153,5310,6,1,24.22,0.0
21154,5310,40,1,15.33,1.53
21155,5310,174,3,13.87,0.0
21156,5311,7,2,5.95,0.0
21157,5311,9,2,12.58,0.0
21158,5311,21,1,3.76,0.0
21159,5311,117,3,22.99,0.0
21160,5311,29,3,5.4,0.0
21161,5312,165,1,5.73,0.0
