sale_id,store_id,customer_id,employee_id,sale_datetime,payment_method
5400,2,271,25,2026-01-22 19:00:00,Cash
5401,3,292,57,2026-01-22 11:00:00,Cash
5402,1,479,7,2026-05-06 15:00:00,Debit
5403,3,223,58,2026-01-26 17:00:00,Credit
5404,1,88,7,2026-05-23 11:00:00,Debit
5405,5,533,79,2026-06-19 17:00:00,Debit
5406,2,658,39,2026-06-01 17:00:00,Cash
5407,1,294,16,2026-05-21 11:00:00,Debit
5408,2,417,40,2026-03-16 11:00:00,Credit
5409,1,135,6,2026-03-24 15:00:00,Cash
5410,2,77,34,2026-06-18 11:00:00,Debit
5411,5,516,86,2026-06-06 13:00:00,Credit
5412,5,418,80,2026-02-13 15:00:00,Cash
5413,1,485,17,2026-05-03 19:00:00,Debit
5414,2,15,38,2026-02-16 13:00:00,Credit
5415,2,73,23,2026-06-09 15:00:00,Debit
5416,3,550,47,2026-03-03 15:00:00,Credit
5417,2,227,42,2026-06-15 17:00:00,Cash
5418,2,60,40,2026-07-19 13:00:00,Credit
5419,5,530,82,2026-07-26 15:00:00,Debit
5420,2,432,41,2026-04-19 13:00:00,Cash
5421,4,450,68,2026-03-25 11:00:00,Cash
5422,2,88,33,2026-05-04 19:00:00,Debit
5423,4,164,70,2026-06-26 17:00:00,Credit
5424,4,696,71,2026-04-18 09:00:00,Debit
5425,2,80,27,2026-07-09 17:00:00,Cash
5426,4,163,64,2026-01-10 15:00:00,Cash
5427,1,315,17,2026-04-10 17:00:00,Debit
5428,2,570,36,2026-03-15 17:00:00,Cash
5429,1,463,15,2026-07-26 19:00:00,Debit
5430,1,666,22,2026-04-25 11:00:00,Debit
5431,3,597,46,2026-06-14 17:00:00,Debit
5432,2,608,40,2026-05-03 17:00:00,Debit
5433,3,250,52,2026-07-14 15:00:00,Debit
5434,4,520,71,2026-07-14 17:00:00,Debit
5435,1,538,12,2026-05-16 17:00:00,Cash
5436,1,424,3,2026-06-11 15:00:00,Cash
5437,5,197,93,2026-07-17 19:00:00,Debit
5438,2,635,35,2026-07-06 11:00:00,Credit
5439,2,360,35,2026-03-11 09:00:00,Debit
5440,3,178,55,2026-02-16 19:00:00,Cash
5441,2,4,30,2026-07-13 17:00:00,Debit
5442,4,3,70,2026-03-06 17:00:00,Cash
5443,5,503,87,2026-06-01 13:00:00,Credit
5444,3,10,61,2026-05-27 17:00:00,Cash
5445,2,424,26,2026-04-04 09:00:00,Cash
5446,4,515,69,2026-05-01 19:00:00,Cash
5447,4,312,64,2026-06-08 11:00:00,Credit
5448,3,368,46,2026-07-19 13:00:00,Credit
5449,4,328,78,2026-04-15 13:00:00,Debit
5450,2,12,44,2026-03-05 17:00:00,Cash
5451,2,404,24,2026-06-01 17:00:00,Debit
5452,5,291,82,2026-05-17 17:00:00,Credit
5453,2,389,26,2026-01-01 17:00:00,Debit
5454,4,352,69,2026-07-28 09:00:00,Credit
5455,2,301,32,2026-04-26 17:00:00,Cash
5456,2,523,25,2026-06-23 17:00:00,Debit
5457,1,635,15,2026-06-27 15:00:00,Debit
5458,2,18,35,2026-07-12 13:00:00,Cash
5459,1,382,7,2026-07-06 15:00:00,Credit
5460,4,623,76,2026-05-27 17:00:00,Cash
5461,2,119,39,2026-06-18 17:00:00,Debit
5462,4,297,63,2026-05-02 13:00:00,Credit
5463,2,267,33,2026-03-10 15:00:00,Credit
5464,1,247,15,2026-06-04 19:00:00,Cash
5465,1,622,7,2026-02-21 17:00:00,Credit
5466,3,72,50,2026-06-10 13:00:00,Credit
5467,4,339,77,2026-03-28 17:00:00,Cash
5468,3,351,57,2026-01-02 15:00:00,Debit
5469,4,256,64,2026-07-18 15:00:00,Debit
5470,3,540,51,2026-07-12 15:00:00,Debit
5471,3,54,54,2026-06-12 11:00:00,Credit
5472,1,499,20,2026-05-16 19:00:00,Debit
5473,4,132,67,2026-06-21 13:00:00,Debit
5474,4,604,76,2026-04-07 15:00:00,Debit
5475,2,136,23,2026-07-19 19:00:00,Cash
5476,2,552,42,2026-03-01 19:00:00,Cash
5477,2,542,27,2026-04-18 19:00:00,Debit
5478,4,124,70,2026-05-19 13:00:00,Cash
5479,2,437,39,2026-05-25 17:00:00,Cash
5480,5,491,92,2026-04-28 09:00:00,Credit
5481,2,246,33,2026-02-10 11:00:00,Cash
5482,1,55,22,2026-06-20 13:00:00,Debit
5483,4,55,77,2026-03-09 11:00:00,Credit
5484,2,575,36,2026-03-24 11:00:00,Credit
5485,1,168,18,2026-04-15 19:00:00,Debit
5486,2,629,30,2026-01-11 19:00:00,Cash
5487,1,460,18,2026-03-26 09:00:00,Credit
5488,5,424,82,2026-07-01 13:00:00,Cash
5489,5,507,94,2026-05-21 13:00:00,Debit
5490,1,196,19,2026-06-12 09:00:00,Cash
5491,3,178,55,2026-03-26 17:00:00,Debit
5492,5,490,88,2026-05-20 19:00:00,Cash
5493,4,491,78,2026-07-03 17:00:00,Credit
5494,2,541,36,2026-03-14 17:00:00,Credit
5495,2,402,29,2026-03-08 17:00:00,Cash
5496,1,420,5,2026-01-07 11:00:00,Debit
5497,3,625,53,2026-06-14 13:00:00,Debit
5498,2,464,23,2026-07-09 17:00:00,Debit
5499,1,263,19,2026-04-26 13:00:00,Cash
5500,2,390,28,2026-02-04 17:00:00,Credit
5501,5,181,86,2026-06-28 09:00:00,Debit
5502,5,691,84,2026-02-01 19:00:00,Credit
5503,2,649,34,2026-07-11 09:00:00,Debit
5504,2,82,42,2026-06-20 09:00:00,Credit
5505,4,137,72,2026-03-26 19:00:00,Credit
5506,5,653,93,2026-07-04 19:00:00,Debit
5507,2,434,39,2026-03-26 11:00:00,Debit
5508,5,460,85,2026-02-26 11:00:00,Credit
5509,1,631,10,2026-07-14 19:00:00,Credit
5510,1,459,13,2026-05-09 19:00:00,Debit
5511,1,180,19,2026-07-23 17:00:00,Cash
5512,4,15,69,2026-01-14 13:00:00,Credit
5513,2,499,30,2026-01-21 19:00:00,Cash
5514,1,262,21,2026-04-27 11:00:00,Debit
5515,2,66,27,2026-07-12 13:00:00,Cash
5516,4,422,77,2026-03-25 17:00:00,Cash
5517,1,617,17,2026-03-22 09:00:00,Cash
5518,1,308,22,2026-07-20 11:00:00,Credit
5519,4,656,71,2026-07-11 19:00:00,Credit
5520,2,546,44,2026-06-27 15:00:00,Debit
5521,4,524,65,2026-06-16 17:00:00,Credit
5522,4,466,73,2026-07-10 19:00:00,Credit
5523,2,689,31,2026-06-25 09:00:00,Cash
5524,1,549,5,2026-07-11 09:00:00,Cash
5525,2,276,36,2026-06-22 19:00:00,Cash
5526,2,678,43,2026-02-13 17:00:00,Cash
5527,2,607,37,2026-02-26 17:00:00,Credit
5528,3,238,48,2026-02-08 19:00:00,Debit
5529,2,611,31,2026-04-08 19:00:00,Debit
5530,5,329,87,2026-06-18 09:00:00,Cash
5531,1,216,4,2026-05-06 17:00:00,Cash
5532,2,249,23,2026-07-16 17:00:00,Debit
5533,3,279,51,2026-05-28 09:00:00,Credit
5534,4,339,74,2026-02-13 11:00:00,Cash
5535,2,152,39,2026-04-24 19:00:00,Debit
5536,3,454,62,2026-04-26 13:00:00,Cash
5537,1,617,19,2026-07-08 17:00:00,Debit
5538,1,553,17,2026-01-22 13:00:00,Cash
5539,2,192,39,2026-05-15 15:00:00,Credit
5540,3,522,52,2026-05-16 11:00:00,Cash
5541,2,575,42,2026-03-22 19:00:00,Cash
5542,2,697,39,2026-04-21 17:00:00,Debit
5543,2,462,32,2026-07-23 17:00:00,Debit
5544,4,387,77,2026-02-11 17:00:00,Credit
5545,5,548,93,2026-07-15 11:00:00,Debit
5546,2,566,24,2026-07-02 19:00:00,Cash
5547,1,47,9,2026-05-22 19:00:00,Debit
5548,4,295,69,2026-05-02 19:00:00,Cash
5549,1,258,16,2026-04-09 19:00:00,Debit
5550,1,262,9,2026-02-05 13:00:00,Credit
5551,3,83,62,2026-03-04 17:00:00,Cash
5552,3,60,51,2026-06-04 09:00:00,Debit
5553,2,74,35,2026-03-22 19:00:00,Cash
5554,4,85,75,2026-03-05 19:00:00,Debit
5555,3,501,52,2026-03-03 19:00:00,Debit
5556,1,26,18,2026-04-12 11:00:00,Credit
5557,1,12,21,2026-06-25 17:00:00,Credit
5558,1,227,6,2026-04-21 19:00:00,Credit
5559,2,505,32,2026-07-02 09:00:00,Credit
5560,4,275,69,2026-04-13 17:00:00,Credit
5561,2,680,30,2026-01-10 11:00:00,Credit
5562,2,308,35,2026-02-05 19:00:00,Cash
5563,2,50,35,2026-03-04 09:00:00,Credit
5564,2,465,39,2026-07-08 15:00:00,Cash
5565,4,121,64,2026-02-09 11:00:00,Credit
5566,2,264,38,2026-07-01 15:00:00,Cash
5567,4,108,66,2026-07-24 09:00:00,Debit
5568,1,654,22,2026-04-13 13:00:00,Debit
5569,4,374,77,2026-05-12 15:00:00,Cash
5570,1,644,15,2026-03-24 13:00:00,Cash
5571,2,501,42,2026-06-24 19:00:00,Credit
5572,4,634,69,2026-01-19 17:00:00,Cash
5573,4,412,73,2026-05-10 15:00:00,Credit
5574,1,220,7,2026-01-01 13:00:00,Debit
5575,4,179,63,2026-01-20 19:00:00,Debit
5576,4,480,74,2026-01-05 15:00:00,Debit
5577,2,631,36,2026-04-26 17:00:00,Debit
5578,4,143,73,2026-02-14 13:00:00,Credit
5579,1,650,7,2026-07-05 19:00:00,Credit
5580,1,487,6,2026-07-17 11:00:00,Debit
5581,5,55,87,2026-06-28 09:00:00,Cash
5582,5,14,92,2026-07-21 19:00:00,Cash
5583,1,310,10,2026-02-12 15:00:00,Cash
5584,4,476,78,2026-01-11 17:00:00,Credit
5585,1,529,4,2026-02-04 17:00:00,Credit
5586,2,465,36,2026-07-28 17:00:00,Debit
5587,5,156,92,2026-07-05 11:00:00,Debit
5588,1,463,1,2026-06-04 09:00:00,Debit
5589,2,315,26,2026-05-14 13:00:00,Debit
5590,2,319,36,2026-03-28 17:00:00,Cash
5591,2,191,33,2026-03-15 13:00:00,Credit
5592,2,584,43,2026-05-13 15:00:00,Cash
5593,2,587,34,2026-05-25 13:00:00,Credit
5594,2,165,44,2026-07-02 13:00:00,Cash
5595,2,272,44,2026-05-27 09:00:00,Cash
5596,1,64,22,2026-06-23 17:00:00,Debit
5597,4,100,75,2026-07-12 17:00:00,Cash
5598,3,667,54,2026-06-05 13:00:00,Debit
5599,5,78,81,2026-02-23 17:00:00,Debit
5600,3,645,52,2026-06-23 13:00:00,Credit
5601,4,129,63,2026-05-10 11:00:00,Debit
5602,1,419,13,2026-06-17 11:00:00,Credit
5603,3,590,62,2026-07-07 09:00:00,Credit
5604,2,205,31,2026-02-17 13:00:00,Cash
5605,1,535,16,2026-03-14 15:00:00,Debit
5606,3,149,54,2026-07-08 13:00:00,Cash
5607,2,97,40,2026-06-15 15:00:00,Debit
5608,4,512,72,2026-03-20 15:00:00,Credit
5609,3,310,61,2026-03-13 15:00:00,Debit
5610,1,344,4,2026-06-21 11:00:00,Debit
5611,3,320,56,2026-05-19 09:00:00,Debit
5612,2,211,30,2026-02-05 15:00:00,Credit
5613,4,687,77,2026-03-17 11:00:00,Debit
5614,5,107,93,2026-03-01 13:00:00,Cash
5615,2,187,27,2026-07-15 15:00:00,Debit
5616,2,118,36,2026-06-17 19:00:00,Cash
5617,1,254,12,2026-05-03 15:00:00,Cash
5618,3,658,59,2026-06-10 13:00:00,Credit
5619,3,363,59,2026-07-01 17:00:00,Debit
5620,3,430,54,2026-06-02 15:00:00,Cash
5621,2,256,26,2026-04-08 17:00:00,Credit
5622,2,202,34,2026-01-18 17:00:00,Cash
5623,2,263,34,2026-03-28 17:00:00,Credit
5624,2,122,35,2026-07-25 17:00:00,Credit
5625,3,111,60,2026-07-26 13:00:00,Debit
5626,3,269,48,2026-04-14 11:00:00,Credit
5627,3,103,54,2026-05-04 09:00:00,Cash
5628,4,697,65,2026-07-19 17:00:00,Cash
5629,1,321,17,2026-05-27 17:00:00,Debit
5630,2,102,27,2026-07-23 09:00:00,Debit
5631,2,108,33,2026-02-15 19:00:00,Debit
5632,3,617,45,2026-07-07 19:00:00,Cash
5633,1,259,1,2026-05-09 15:00:00,Cash
5634,1,551,20,2026-03-26 19:00:00,Cash
5635,1,268,4,2026-05-02 19:00:00,Cash
5636,3,34,49,2026-04-18 17:00:00,Cash
5637,2,426,43,2026-05-09 13:00:00,Debit
5638,2,173,30,2026-07-17 09:00:00,Cash
5639,4,45,63,2026-04-06 19:00:00,Cash
5640,1,124,17,2026-05-01 17:00:00,Cash
5641,2,341,29,2026-01-08 09:00:00,Debit
5642,2,491,43,2026-05-13 19:00:00,Credit
5643,4,196,63,2026-06-21 11:00:00,Debit
5644,1,435,19,2026-07-18 09:00:00,Cash
5645,1,479,13,2026-02-28 17:00:00,Cash
5646,2,70,41,2026-02-09 09:00:00,Cash
5647,1,130,15,2026-01-25 17:00:00,Cash
5648,1,609,10,2026-06-27 19:00:00,Credit
5649,3,244,54,2026-04-11 15:00:00,Cash
5650,1,653,18,2026-07-07 17:00:00,Debit
5651,3,91,46,2026-03-11 13:00:00,Cash
5652,1,369,12,2026-07-08 19:00:00,Cash
5653,2,666,30,2026-05-05 19:00:00,Debit
5654,2,100,36,2026-03-17 19:00:00,Credit
5655,3,569,60,2026-01-11 19:00:00,Debit
5656,1,89,9,2026-06-05 17:00:00,Cash
5657,3,693,54,2026-06-02 19:00:00,Credit
5658,2,668,24,2026-05-21 17:00:00,Credit
5659,2,99,31,2026-07-17 17:00:00,Debit
5660,4,576,66,2026-07-03 19:00:00,Debit
5661,3,309,62,2026-05-11 17:00:00,Cash
5662,2,591,28,2026-06-02 19:00:00,Debit
5663,1,355,18,2026-07-17 19:00:00,Credit
5664,5,58,79,2026-05-06 19:00:00,Debit
5665,2,293,29,2026-01-19 19:00:00,Cash
5666,3,674,49,2026-04-11 17:00:00,Debit
5667,2,652,36,2026-07-23 17:00:00,Cash
5668,1,615,1,2026-06-09 15:00:00,Credit
5669,1,217,13,2026-06-18 11:00:00,Credit
5670,2,700,32,2026-03-20 17:00:00,Debit
5671,3,41,57,2026-01-12 11:00:00,Cash
5672,2,436,24,2026-02-23 13:00:00,Cash
5673,5,164,88,2026-07-16 17:00:00,Cash
5674,2,56,44,2026-04-13 13:00:00,Cash
5675,1,31,20,2026-05-22 15:00:00,Credit
5676,4,428,70,2026-06-02 17:00:00,Debit
5677,3,518,45,2026-04-25 17:00:00,Debit
5678,4,200,63,2026-02-22 11:00:00,Debit
5679,4,220,76,2026-05-12 15:00:00,Cash
5680,4,388,74,2026-06-17 19:00:00,Debit
5681,2,424,40,2026-04-05 13:00:00,Debit
5682,5,437,91,2026-07-12 09:00:00,Debit
5683,5,411,88,2026-05-17 11:00:00,Cash
5684,2,352,34,2026-03-02 09:00:00,Debit
5685,2,293,37,2026-03-28 13:00:00,Cash
5686,2,521,32,2026-02-09 17:00:00,Debit
5687,2,319,34,2026-03-04 17:00:00,Credit
5688,2,494,24,2026-06-07 17:00:00,Debit
5689,3,536,48,2026-04-04 19:00:00,Cash
5690,2,373,43,2026-02-18 17:00:00,Cash
5691,2,538,26,2026-05-06 11:00:00,Cash
5692,1,79,20,2026-07-21 11:00:00,Cash
5693,3,83,61,2026-07-15 17:00:00,Credit
5694,4,472,72,2026-06-13 15:00:00,Credit
5695,2,3,41,2026-07-18 17:00:00,Cash
5696,2,229,44,2026-02-04 19:00:00,Debit
5697,2,211,43,2026-03-09 19:00:00,Debit
5698,4,218,76,2026-04-17 15:00:00,Credit
5699,2,682,38,2026-06-23 19:00:00,Debit
5700,2,58,40,2026-07-11 15:00:00,Debit
5701,1,167,3,2026-07-14 17:00:00,Cash
5702,2,29,33,2026-05-02 17:00:00,Credit
5703,3,327,60,2026-02-14 09:00:00,Debit
5704,1,310,11,2026-07-26 15:00:00,Cash
5705,2,329,34,2026-06-15 15:00:00,Cash
5706,4,93,70,2026-02-06 15:00:00,Credit
5707,2,533,30,2026-03-28 13:00:00,Debit
5708,3,268,55,2026-04-06 17:00:00,Cash
5709,3,529,46,2026-03-26 13:00:00,Cash
5710,1,105,13,2026-04-27 15:00:00,Credit
5711,4,106,72,2026-05-25 13:00:00,Cash
5712,1,57,5,2026-07-07 11:00:00,Credit
5713,1,77,2,2026-03-02 11:00:00,Debit
5714,1,304,9,2026-06-16 15:00:00,Credit
5715,1,385,7,2026-06-01 11:00:00,Credit
5716,4,654,68,2026-04-03 17:00:00,Cash
5717,4,176,73,2026-06-16 09:00:00,Credit
5718,1,656,8,2026-06-03 13:00:00,Debit
5719,4,685,75,2026-02-05 17:00:00,Cash
5720,2,320,40,2026-03-24 19:00:00,Debit
5721,1,252,11,2026-01-25 11:00:00,Debit
5722,3,328,56,2026-02-06 13:00:00,Credit
5723,1,232,20,2026-04-03 19:00:00,Credit
5724,1,139,16,2026-04-17 19:00:00,Debit
5725,4,504,64,2026-02-09 09:00:00,Debit
5726,2,343,34,2026-07-22 13:00:00,Debit
5727,2,539,27,2026-05-19 17:00:00,Cash
5728,2,305,39,2026-03-19 17:00:00,Debit
5729,2,369,38,2026-01-28 13:00:00,Cash
5730,5,538,79,2026-07-27 13:00:00,Debit
5731,3,398,45,2026-06-05 15:00:00,Cash
5732,3,380,45,2026-01-09 15:00:00,Credit
5733,2,402,34,2026-04-11 15:00:00,Debit
5734,2,40,43,2026-06-21 19:00:00,Debit
5735,2,137,28,2026-07-28 17:00:00,Credit
5736,1,63,13,2026-03-09 13:00:00,Credit
5737,3,440,60,2026-05-28 09:00:00,Credit
5738,4,606,65,2026-03-25 13:00:00,Cash
5739,4,151,64,2026-02-10 19:00:00,Credit
5740,2,162,40,2026-02-27 11:00:00,Debit
5741,3,3,49,2026-07-25 11:00:00,Cash
5742,2,609,27,2026-04-05 11:00:00,Credit
5743,2,58,23,2026-01-08 17:00:00,Credit
5744,1,176,18,2026-02-17 19:00:00,Cash
5745,3,657,60,2026-03-08 13:00:00,Cash
5746,1,166,20,2026-07-11 13:00:00,Debit
5747,5,189,87,2026-02-16 19:00:00,Cash
5748,3,385,54,2026-03-24 15:00:00,Credit
5749,5,466,93,2026-05-28 17:00:00,Cash
5750,5,4,85,2026-03-03 19:00:00,Credit
5751,3,244,57,2026-01-02 15:00:00,Credit
5752,1,343,14,2026-07-04 17:00:00,Debit
5753,4,203,76,2026-02-03 15:00:00,Credit
5754,3,559,60,2026-04-26 17:00:00,Cash
5755,2,187,32,2026-05-18 17:00:00,Credit
5756,5,609,84,2026-02-09 15:00:00,Credit
5757,1,202,17,2026-02-17 19:00:00,Cash
5758,4,168,69,2026-03-11 11:00:00,Debit
5759,3,29,54,2026-01-05 15:00:00,Credit
5760,4,176,72,2026-06-09 13:00:00,Debit
5761,5,379,91,2026-03-05 13:00:00,Debit
5762,3,226,52,2026-05-27 17:00:00,Cash
5763,3,629,51,2026-01-14 19:00:00,Credit
5764,3,202,55,2026-05-04 13:00:00,Cash
5765,4,535,77,2026-06-28 13:00:00,Cash
5766,3,625,45,2026-05-26 17:00:00,Debit
5767,2,349,40,2026-01-21 17:00:00,Debit
5768,2,190,34,2026-04-17 17:00:00,Debit
5769,1,15,1,2026-03-23 17:00:00,Debit
5770,1,618,10,2026-04-03 17:00:00,Cash
5771,4,646,74,2026-04-15 13:00:00,Credit
5772,4,376,75,2026-02-18 13:00:00,Debit
5773,1,681,5,2026-06-13 17:00:00,Debit
5774,4,177,73,2026-07-22 09:00:00,Credit
5775,3,271,48,2026-04-26 17:00:00,Credit
5776,4,364,76,2026-01-25 19:00:00,Credit
5777,3,418,59,2026-07-05 15:00:00,Debit
5778,5,584,87,2026-05-26 17:00:00,Credit
5779,4,255,69,2026-05-10 15:00:00,Debit
5780,4,333,69,2026-02-10 19:00:00,Cash
5781,1,231,5,2026-05-09 19:00:00,Debit
5782,3,61,51,2026-04-08 13:00:00,Debit
5783,1,195,4,2026-02-27 17:00:00,Credit
5784,3,547,52,2026-04-27 19:00:00,Cash
5785,5,80,84,2026-06-24 13:00:00,Credit
5786,5,283,93,2026-02-28 17:00:00,Debit
5787,2,642,44,2026-05-14 15:00:00,Debit
5788,2,239,24,2026-02-14 17:00:00,Debit
5789,5,41,81,2026-06-15 15:00:00,Cash
5790,1,537,1,2026-02-27 19:00:00,Debit
5791,2,522,38,2026-06-05 11:00:00,Debit
5792,3,599,47,2026-06-01 13:00:00,Credit
5793,3,197,47,2026-07-02 15:00:00,Cash
5794,4,32,72,2026-04-19 11:00:00,Cash
5795,3,272,47,2026-01-14 13:00:00,Credit
5796,1,212,3,2026-05-22 19:00:00,Credit
5797,4,374,77,2026-04-01 13:00:00,Cash
5798,2,456,34,2026-04-01 17:00:00,Cash
5799,1,74,11,2026-02-17 13:00:00,Debit
5800,1,469,16,2026-04-09 17:00:00,Credit
5801,3,398,48,2026-01-25 13:00:00,Credit
5802,5,445,84,2026-02-03 19:00:00,Cash
5803,2,632,29,2026-02-07 17:00:00,Debit
5804,1,334,1,2026-04-21 19:00:00,Cash
5805,2,326,34,2026-06-16 11:00:00,Credit
5806,1,77,6,2026-06-16 13:00:00,Credit
5807,1,664,10,2026-02-24 09:00:00,Debit
5808,4,562,76,2026-06-10 19:00:00,Cash
5809,4,132,73,2026-06-14 17:00:00,Credit
5810,4,597,70,2026-04-04 17:00:00,Credit
5811,4,276,64,2026-06-04 19:00:00,Credit
5812,4,640,77,2026-06-17 11:00:00,Cash
5813,1,659,6,2026-07-05 17:00:00,Cash
5814,2,344,41,2026-07-10 17:00:00,Debit
5815,3,306,55,2026-07-09 17:00:00,Credit
5816,1,249,18,2026-05-21 11:00:00,Cash
5817,2,286,40,2026-06-13 19:00:00,Credit
5818,4,176,67,2026-01-03 19:00:00,Cash
5819,4,437,78,2026-02-09 11:00:00,Debit
5820,2,470,39,2026-05-22 15:00:00,Credit
5821,1,258,2,2026-01-23 19:00:00,Cash
5822,3,225,51,2026-03-12 11:00:00,Cash
5823,4,57,68,2026-07-15 17:00:00,Cash
5824,2,397,43,2026-05-03 19:00:00,Credit
5825,1,334,4,2026-05-05 17:00:00,Cash
5826,1,699,18,2026-06-28 15:00:00,Debit
5827,5,21,87,2026-05-04 19:00:00,Credit
5828,3,675,60,2026-06-24 17:00:00,Debit
5829,5,542,92,2026-03-14 09:00:00,Credit
5830,4,664,74,2026-03-27 17:00:00,Credit
5831,2,439,23,2026-06-21 19:00:00,Cash
5832,2,38,33,2026-01-21 09:00:00,Credit
5833,3,641,50,2026-01-07 09:00:00,Debit
5834,1,37,12,2026-06-25 15:00:00,Debit
5835,5,600,88,2026-07-10 19:00:00,Credit
5836,4,50,74,2026-03-14 09:00:00,Credit
5837,3,625,46,2026-06-25 19:00:00,Debit
5838,2,113,32,2026-05-25 17:00:00,Cash
5839,4,625,63,2026-03-16 15:00:00,Credit
5840,1,578,3,2026-07-15 15:00:00,Credit
5841,4,684,64,2026-05-11 13:00:00,Debit
5842,1,108,11,2026-05-21 19:00:00,Debit
5843,2,182,42,2026-07-28 11:00:00,Debit
5844,1,37,7,2026-05-27 17:00:00,Cash
5845,1,453,12,2026-05-10 17:00:00,Debit
5846,2,333,25,2026-04-07 17:00:00,Debit
5847,2,613,27,2026-06-16 13:00:00,Debit
5848,1,46,1,2026-02-02 15:00:00,Credit
5849,2,256,43,2026-02-01 11:00:00,Credit
5850,4,264,66,2026-01-05 19:00:00,Debit
5851,1,356,16,2026-06-01 17:00:00,Cash
5852,2,411,35,2026-07-12 11:00:00,Credit
5853,2,273,42,2026-05-13 13:00:00,Credit
5854,2,409,25,2026-07-10 17:00:00,Debit
5855,5,478,93,2026-02-23 11:00:00,Credit
5856,2,39,28,2026-01-09 17:00:00,Cash
5857,2,310,36,2026-06-06 15:00:00,Debit
5858,4,602,73,2026-05-03 17:00:00,Debit
5859,2,640,41,2026-07-09 19:00:00,Credit
5860,4,361,69,2026-06-15 19:00:00,Cash
5861,5,302,93,2026-05-06 13:00:00,Debit
5862,1,230,22,2026-06-10 13:00:00,Cash
5863,4,662,64,2026-07-13 17:00:00,Cash
5864,5,229,93,2026-01-11 15:00:00,Cash
5865,2,224,43,2026-04-07 11:00:00,Debit
5866,1,608,6,2026-05-01 11:00:00,Cash
5867,2,208,32,2026-07-11 11:00:00,Debit
5868,4,164,66,2026-06-11 09:00:00,Debit
5869,2,624,36,2026-06-27 15:00:00,Credit
5870,1,518,20,2026-04-14 19:00:00,Debit
5871,2,379,36,2026-02-10 11:00:00,Debit
5872,2,338,31,2026-06-07 17:00:00,Cash
5873,3,302,55,2026-01-22 13:00:00,Credit
5874,3,540,51,2026-07-18 15:00:00,Cash
5875,2,24,39,2026-07-13 17:00:00,Credit
5876,5,45,83,2026-04-17 15:00:00,Cash
5877,3,570,52,2026-07-08 11:00:00,Credit
5878,2,478,42,2026-07-01 15:00:00,Credit
5879,3,509,61,2026-07-23 15:00:00,Debit
5880,5,653,86,2026-01-02 15:00:00,Credit
5881,5,621,83,2026-03-11 09:00:00,Cash
5882,5,90,85,2026-06-12 13:00:00,Credit
5883,4,504,72,2026-05-04 13:00:00,Credit
5884,4,228,67,2026-01-26 19:00:00,Credit
5885,4,666,64,2026-06-27 17:00:00,Debit
5886,2,1,24,2026-05-28 13:00:00,Debit
5887,1,653,21,2026-06-16 19:00:00,Debit
5888,3,214,51,2026-06-13 19:00:00,Debit
5889,1,87,12,2026-03-09 15:00:00,Credit
5890,4,448,76,2026-06-05 17:00:00,Cash
5891,1,161,9,2026-03-25 19:00:00,Cash
5892,2,541,28,2026-04-11 09:00:00,Cash
5893,2,62,35,2026-04-16 15:00:00,Credit
5894,2,686,31,2026-07-01 11:00:00,Credit
5895,3,603,49,2026-04-24 09:00:00,Debit
5896,2,694,33,2026-05-07 19:00:00,Cash
5897,3,256,62,2026-05-05 15:00:00,Debit
5898,2,230,32,2026-04-09 09:00:00,Debit
5899,4,463,71,2026-03-04 19:00:00,Cash
5900,4,168,76,2026-07-18 17:00:00,Debit
5901,4,186,70,2026-06-14 19:00:00,Cash
5902,2,258,33,2026-04-06 15:00:00,Cash
5903,4,650,70,2026-01-25 13:00:00,Cash
5904,2,673,32,2026-06-11 13:00:00,Cash
5905,5,269,93,2026-03-02 19:00:00,Credit
5906,2,367,39,2026-07-16 19:00:00,Cash
5907,3,12,47,2026-06-25 17:00:00,Cash
5908,4,622,68,2026-05-25 17:00:00,Debit
5909,1,151,17,2026-07-17 17:00:00,Debit
5910,1,239,9,2026-07-25 17:00:00,Cash
5911,5,597,93,2026-07-08 09:00:00,Cash
5912,2,181,31,2026-04-09 19:00:00,Credit
5913,1,549,1,2026-07-25 13:00:00,Debit
5914,3,643,62,2026-05-13 17:00:00,Cash
5915,3,262,50,2026-05-15 15:00:00,Debit
5916,1,360,15,2026-05-15 11:00:00,Cash
5917,2,417,26,2026-05-18 11:00:00,Debit
5918,1,486,3,2026-06-07 13:00:00,Credit
5919,4,21,69,2026-06-07 09:00:00,Credit
5920,2,124,36,2026-07-13 15:00:00,Credit
5921,2,559,39,2026-06-13 17:00:00,Cash
5922,2,403,28,2026-06-16 19:00:00,Cash
5923,1,645,21,2026-02-10 15:00:00,Credit
5924,1,566,14,2026-05-21 19:00:00,Debit
5925,1,454,3,2026-06-04 15:00:00,Cash
5926,2,145,33,2026-06-12 15:00:00,Debit
5927,2,155,42,2026-06-07 19:00:00,Cash
5928,1,300,3,2026-07-26 17:00:00,Credit
5929,4,293,78,2026-03-11 13:00:00,Credit
5930,5,191,84,2026-04-11 15:00:00,Credit
5931,2,95,42,2026-07-11 11:00:00,Credit
5932,2,438,44,2026-01-15 15:00:00,Cash
5933,1,401,10,2026-07-07 11:00:00,Debit
5934,2,166,34,2026-03-13 19:00:00,Debit
5935,5,180,81,2026-07-12 13:00:00,Credit
5936,1,462,11,2026-04-10 17:00:00,Cash
